dpi	animal	observation	score
178	402	abnormal activity level: slow	0
178	402	abnormal gait	0
178	402	abnormal landing from drop	1
178	402	abnormal pelvic elevation: high	0
178	402	abnormal pelvic elevation: low	0
178	402	abnormal posture	0
178	402	abnormal tail elevation	0
178	402	ataxia	0
178	402	bladder	0
178	402	blank stare	0
178	402	circling	0
178	402	clasping  front and back legs	0
178	402	clasping back legs	0
178	402	clasping front legs	0
178	402	convulsions	0
178	402	dehydrated	0
178	402	delayed hot plate response >5sec	0
178	402	doesn't reach for bar	0
178	402	doesn't see bar	0
178	402	head tilt	0
178	402	head-bobbing	0
178	402	hunched	0
178	402	increased vocalization	0
178	402	kyphosis	0
178	402	lacks balance on edge of cage	0
178	402	lacks righting reflex	0
178	402	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	402	lethargic	0
178	402	moribund	0
178	402	neophobia (freezing)	0
178	402	no balance on bar	0
178	402	no bite reflex	2
178	402	no leg resistance	1
178	402	no reaction to toe pinch	0
178	402	paralysis	0
178	402	tail suspension: poor or no splay	0
178	402	weak grip: bar (fall only)	2
178	402	weak grip: grid, forelimb	0
178	402	weak grip: hindlimb hang	0
178	403	abnormal activity level: excited	0
178	403	abnormal activity level: slow	0
178	403	abnormal gait	0
178	403	abnormal landing from drop	0
178	403	abnormal pelvic elevation: high	0
178	403	abnormal pelvic elevation: low	0
178	403	abnormal posture	0
178	403	abnormal tail elevation	0
178	403	ataxia	0
178	403	bladder	1
178	403	blank stare	0
178	403	circling	0
178	403	clasping  front and back legs	0
178	403	clasping back legs	0
178	403	clasping front legs	0
178	403	convulsions	0
178	403	dehydrated	0
178	403	delayed hot plate response >5sec	0
178	403	doesn't reach for bar	0
178	403	doesn't see bar	0
178	403	head tilt	0
178	403	head-bobbing	0
178	403	hunched	0
178	403	increased vocalization	0
178	403	kyphosis	0
178	403	lacks balance on edge of cage	0
178	403	lacks righting reflex	0
178	403	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	403	lethargic	0
178	403	moribund	0
178	403	neophobia (freezing)	0
178	403	no balance on bar	0
178	403	no bite reflex	2
178	403	no leg resistance	1
178	403	no reaction to toe pinch	0
178	403	paralysis	0
178	403	tail suspension: poor or no splay	0
178	403	weak grip: bar (fall only)	0
178	403	weak grip: grid, forelimb	0
178	403	weak grip: hindlimb hang	0
178	404	abnormal activity level: excited	0
178	404	abnormal activity level: slow	0
178	404	abnormal gait	0
178	404	abnormal landing from drop	0
178	404	abnormal pelvic elevation: high	0
178	404	abnormal pelvic elevation: low	0
178	404	abnormal posture	0
178	404	abnormal tail elevation	0
178	404	ataxia	0
178	404	bladder	0
178	404	blank stare	0
178	404	circling	0
178	404	clasping  front and back legs	0
178	404	clasping back legs	0
178	404	clasping front legs	0
178	404	convulsions	0
178	404	dehydrated	0
178	404	delayed hot plate response >5sec	0
178	404	doesn't reach for bar	0
178	404	doesn't see bar	0
178	404	head tilt	0
178	404	head-bobbing	0
178	404	hunched	0
178	404	increased vocalization	0
178	404	kyphosis	0
178	404	lacks balance on edge of cage	0
178	404	lacks righting reflex	0
178	404	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	404	lethargic	0
178	404	moribund	0
178	404	neophobia (freezing)	0
178	404	no balance on bar	0
178	404	no bite reflex	2
178	404	no leg resistance	1
178	404	no reaction to toe pinch	0
178	404	paralysis	0
178	404	tail suspension: poor or no splay	0
178	404	weak grip: bar (fall only)	2
178	404	weak grip: grid, forelimb	1
178	404	weak grip: hindlimb hang	0
178	405	abnormal activity level: excited	0.0
178	405	abnormal activity level: slow	0.0
178	405	abnormal gait	0.0
178	405	abnormal landing from drop	0.0
178	405	abnormal pelvic elevation: high	0.0
178	405	abnormal pelvic elevation: low	0.0
178	405	abnormal posture	0.0
178	405	abnormal tail elevation	0.0
178	405	ataxia	0.0
178	405	bladder	1.0
178	405	blank stare	0.0
178	405	circling	0.0
178	405	clasping  front and back legs	0.0
178	405	clasping back legs	0.0
178	405	clasping front legs	0.0
178	405	convulsions	0.0
178	405	dehydrated	0.0
178	405	delayed hot plate response >5sec	0.0
178	405	doesn't reach for bar	0.0
178	405	doesn't see bar	0.0
178	405	head tilt	0.0
178	405	head-bobbing	0.0
178	405	hunched	0.0
178	405	increased vocalization	0.0
178	405	kyphosis	0.0
178	405	lacks balance on edge of cage	0.0
178	405	lacks righting reflex	0.0
178	405	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
178	405	lethargic	0.0
178	405	moribund	0.0
178	405	neophobia (freezing)	0.0
178	405	no balance on bar	0.0
178	405	no bite reflex	2.0
178	405	no leg resistance	1.0
178	405	no reaction to toe pinch	0.0
178	405	paralysis	0.0
178	405	tail suspension: poor or no splay	0.0
178	405	weak grip: bar (fall only)	2.0
178	405	weak grip: grid, forelimb	1.0
178	405	weak grip: hindlimb hang	1.0
178	406	abnormal activity level: excited	0
178	406	abnormal activity level: slow	0
178	406	abnormal gait	0
178	406	abnormal landing from drop	0
178	406	abnormal pelvic elevation: high	0
178	406	abnormal pelvic elevation: low	0
178	406	abnormal posture	0
178	406	abnormal tail elevation	0
178	406	ataxia	0
178	406	bladder	0
178	406	blank stare	0
178	406	circling	0
178	406	clasping  front and back legs	2
178	406	clasping back legs	0
178	406	clasping front legs	0
178	406	convulsions	0
178	406	dehydrated	0
178	406	delayed hot plate response >5sec	0
178	406	doesn't reach for bar	0
178	406	doesn't see bar	0
178	406	head tilt	0
178	406	head-bobbing	0
178	406	hunched	0
178	406	increased vocalization	0
178	406	kyphosis	0
178	406	lacks balance on edge of cage	0
178	406	lacks righting reflex	0
178	406	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	406	lethargic	0
178	406	moribund	0
178	406	neophobia (freezing)	0
178	406	no balance on bar	0
178	406	no bite reflex	0
178	406	no leg resistance	1
178	406	no reaction to toe pinch	0
178	406	paralysis	0
178	406	tail suspension: poor or no splay	0
178	406	weak grip: bar (fall only)	0
178	406	weak grip: grid, forelimb	0
178	406	weak grip: hindlimb hang	0
178	407	abnormal activity level: excited	0
178	407	abnormal activity level: slow	0
178	407	abnormal gait	0
178	407	abnormal landing from drop	0
178	407	abnormal pelvic elevation: high	0
178	407	abnormal pelvic elevation: low	0
178	407	abnormal posture	0
178	407	abnormal tail elevation	0
178	407	ataxia	0
178	407	bladder	1
178	407	blank stare	0
178	407	circling	0
178	407	clasping  front and back legs	0
178	407	clasping back legs	0
178	407	clasping front legs	0
178	407	convulsions	0
178	407	dehydrated	0
178	407	delayed hot plate response >5sec	0
178	407	doesn't reach for bar	0
178	407	doesn't see bar	0
178	407	head tilt	0
178	407	head-bobbing	0
178	407	hunched	0
178	407	increased vocalization	0
178	407	kyphosis	0
178	407	lacks balance on edge of cage	0
178	407	lacks righting reflex	0
178	407	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	407	lethargic	0
178	407	moribund	0
178	407	neophobia (freezing)	0
178	407	no balance on bar	0
178	407	no bite reflex	2
178	407	no leg resistance	1
178	407	no reaction to toe pinch	0
178	407	paralysis	0
178	407	tail suspension: poor or no splay	0
178	407	weak grip: bar (fall only)	0
178	407	weak grip: grid, forelimb	0
178	407	weak grip: hindlimb hang	0
178	409	abnormal activity level: excited	0
178	409	abnormal activity level: slow	0
178	409	abnormal gait	0
178	409	abnormal landing from drop	0
178	409	abnormal pelvic elevation: high	0
178	409	abnormal pelvic elevation: low	0
178	409	abnormal posture	0
178	409	abnormal tail elevation	0
178	409	ataxia	0
178	409	bladder	0
178	409	blank stare	0
178	409	circling	0
178	409	clasping  front and back legs	0
178	409	clasping back legs	0
178	409	clasping front legs	0
178	409	convulsions	0
178	409	dehydrated	0
178	409	delayed hot plate response >5sec	0
178	409	doesn't reach for bar	0
178	409	doesn't see bar	0
178	409	head tilt	0
178	409	head-bobbing	0
178	409	hunched	0
178	409	increased vocalization	0
178	409	kyphosis	0
178	409	lacks balance on edge of cage	0
178	409	lacks righting reflex	0
178	409	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	409	lethargic	0
178	409	moribund	0
178	409	neophobia (freezing)	0
178	409	no balance on bar	0
178	409	no bite reflex	2
178	409	no leg resistance	1
178	409	no reaction to toe pinch	1
178	409	paralysis	0
178	409	tail suspension: poor or no splay	0
178	409	weak grip: bar (fall only)	1
178	409	weak grip: grid, forelimb	0
178	409	weak grip: hindlimb hang	0
178	410	abnormal activity level: excited	0
178	410	abnormal activity level: slow	0
178	410	abnormal gait	0
178	410	abnormal landing from drop	0
178	410	abnormal pelvic elevation: high	0
178	410	abnormal pelvic elevation: low	0
178	410	abnormal posture	0
178	410	abnormal tail elevation	0
178	410	ataxia	0
178	410	bladder	0
178	410	blank stare	0
178	410	circling	0
178	410	clasping  front and back legs	0
178	410	clasping back legs	0
178	410	clasping front legs	0
178	410	convulsions	0
178	410	dehydrated	0
178	410	delayed hot plate response >5sec	0
178	410	doesn't reach for bar	1
178	410	doesn't see bar	0
178	410	head tilt	0
178	410	head-bobbing	0
178	410	hunched	0
178	410	increased vocalization	0
178	410	kyphosis	0
178	410	lacks balance on edge of cage	0
178	410	lacks righting reflex	0
178	410	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
178	410	lethargic	0
178	410	moribund	0
178	410	neophobia (freezing)	0
178	410	no balance on bar	0
178	410	no bite reflex	0
178	410	no leg resistance	0
178	410	no reaction to toe pinch	0
178	410	paralysis	0
178	410	tail suspension: poor or no splay	0
178	410	weak grip: bar (fall only)	0
178	410	weak grip: grid, forelimb	2
178	410	weak grip: hindlimb hang	0
178	442	abnormal activity level: excited	0.0
178	442	abnormal activity level: slow	0.0
178	442	abnormal gait	1.0
178	442	abnormal landing from drop	0.0
178	442	abnormal pelvic elevation: high	0.0
178	442	abnormal pelvic elevation: low	1.0
178	442	abnormal posture	0.0
178	442	abnormal tail elevation	0.0
178	442	ataxia	0.0
178	442	bladder	1.0
178	442	blank stare	0.0
178	442	circling	0.0
178	442	clasping  front and back legs	0.0
178	442	clasping back legs	0.0
178	442	clasping front legs	0.0
178	442	convulsions	0.0
178	442	dehydrated	1.0
178	442	delayed hot plate response >5sec	0.0
178	442	doesn't reach for bar	1.0
178	442	doesn't see bar	0.0
178	442	head tilt	0.0
178	442	head-bobbing	0.0
178	442	hunched	1.0
178	442	increased vocalization	0.0
178	442	kyphosis	2.0
178	442	lacks balance on edge of cage	1.0
178	442	lacks righting reflex	0.0
178	442	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
178	442	lethargic	0.0
178	442	moribund	0.0
178	442	neophobia (freezing)	2.0
178	442	no balance on bar	2.0
178	442	no bite reflex	1.0
178	442	no leg resistance	0.0
178	442	no reaction to toe pinch	0.0
178	442	paralysis	0.0
178	442	tail suspension: poor or no splay	0.0
178	442	weak grip: bar (fall only)	2.0
178	442	weak grip: grid, forelimb	2.0
178	442	weak grip: hindlimb hang	2.0
187	400	abnormal activity level: excited	0
187	400	abnormal activity level: slow	0
187	400	abnormal gait	0
187	400	abnormal landing from drop	0
187	400	abnormal pelvic elevation: high	0
187	400	abnormal pelvic elevation: low	0
187	400	abnormal posture	0
187	400	abnormal tail elevation	0
187	400	ataxia	0
187	400	bladder	0
187	400	blank stare	0
187	400	circling	0
187	400	clasping  front and back legs	0
187	400	clasping back legs	0
187	400	clasping front legs	0
187	400	convulsions	0
187	400	dehydrated	0
187	400	delayed hot plate response >5sec	0
187	400	doesn't reach for bar	0
187	400	doesn't see bar	0
187	400	head tilt	0
187	400	head-bobbing	0
187	400	hunched	0
187	400	increased vocalization	0
187	400	kyphosis	0
187	400	lacks balance on edge of cage	0
187	400	lacks righting reflex	0
187	400	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
187	400	lethargic	0
187	400	moribund	0
187	400	neophobia (freezing)	0
187	400	no balance on bar	0
187	400	no bite reflex	0
187	400	no leg resistance	1
187	400	no reaction to toe pinch	0
187	400	paralysis	0
187	400	tail suspension: poor or no splay	0
187	400	weak grip: bar (fall only)	0
187	400	weak grip: grid, forelimb	0
187	400	weak grip: hindlimb hang	0
187	401	abnormal activity level: excited	0
187	401	abnormal activity level: slow	0
187	401	abnormal gait	0
187	401	abnormal landing from drop	1
187	401	abnormal pelvic elevation: high	0
187	401	abnormal pelvic elevation: low	0
187	401	abnormal posture	0
187	401	abnormal tail elevation	0
187	401	ataxia	0
187	401	bladder	0
187	401	blank stare	0
187	401	circling	0
187	401	clasping  front and back legs	0
187	401	clasping back legs	0
187	401	clasping front legs	0
187	401	convulsions	0
187	401	dehydrated	0
187	401	delayed hot plate response >5sec	0
187	401	doesn't reach for bar	0
187	401	doesn't see bar	0
187	401	head tilt	0
187	401	head-bobbing	0
187	401	hunched	0
187	401	increased vocalization	0
187	401	kyphosis	0
187	401	lacks balance on edge of cage	0
187	401	lacks righting reflex	0
187	401	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
187	401	lethargic	0
187	401	moribund	0
187	401	neophobia (freezing)	0
187	401	no balance on bar	0
187	401	no bite reflex	2
187	401	no leg resistance	0
187	401	no reaction to toe pinch	0
187	401	paralysis	0
187	401	tail suspension: poor or no splay	0
187	401	weak grip: bar (fall only)	0
187	401	weak grip: grid, forelimb	0
187	401	weak grip: hindlimb hang	0
187	402	abnormal activity level: excited	0
187	402	abnormal activity level: slow	0
187	402	abnormal gait	0
187	402	abnormal landing from drop	0
187	402	abnormal pelvic elevation: high	0
187	402	abnormal pelvic elevation: low	0
187	402	abnormal posture	0
187	402	abnormal tail elevation	0
187	402	ataxia	0
187	402	bladder	0
187	402	blank stare	0
187	402	circling	0
187	402	clasping  front and back legs	0
187	402	clasping back legs	0
187	402	clasping front legs	0
187	402	convulsions	0
187	402	dehydrated	0
187	402	delayed hot plate response >5sec	0
187	402	doesn't reach for bar	0
187	402	doesn't see bar	0
187	402	head tilt	0
187	402	head-bobbing	0
187	402	hunched	0
187	402	increased vocalization	0
187	402	kyphosis	0
187	402	lacks balance on edge of cage	0
187	402	lacks righting reflex	0
187	402	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
187	402	lethargic	0
187	402	moribund	0
187	402	neophobia (freezing)	0
187	402	no balance on bar	0
187	402	no bite reflex	0
187	402	no leg resistance	0
187	402	no reaction to toe pinch	0
187	402	paralysis	0
187	402	tail suspension: poor or no splay	0
187	402	weak grip: bar (fall only)	0
187	402	weak grip: grid, forelimb	2
187	402	weak grip: hindlimb hang	0
187	403	abnormal activity level: excited	0
187	403	abnormal activity level: slow	0
187	403	abnormal gait	0
187	403	abnormal landing from drop	0
187	403	abnormal pelvic elevation: high	0
187	403	abnormal pelvic elevation: low	0
187	403	abnormal posture	0
187	403	abnormal tail elevation	0
187	403	ataxia	0
187	403	bladder	1
187	403	blank stare	0
187	403	circling	0
187	403	clasping  front and back legs	0
187	403	clasping back legs	0
187	403	clasping front legs	0
187	403	convulsions	0
187	403	dehydrated	0
187	403	delayed hot plate response >5sec	0
187	403	doesn't reach for bar	0
187	403	doesn't see bar	0
187	403	head tilt	0
187	403	head-bobbing	0
187	403	hunched	0
187	403	increased vocalization	0
187	403	kyphosis	0
187	403	lacks balance on edge of cage	0
187	403	lacks righting reflex	0
187	403	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
187	403	lethargic	0
187	403	moribund	0
187	403	neophobia (freezing)	0
187	403	no balance on bar	0
187	403	no bite reflex	2
187	403	no leg resistance	1
187	403	no reaction to toe pinch	0
187	403	paralysis	0
187	403	tail suspension: poor or no splay	0
187	403	weak grip: bar (fall only)	2
187	403	weak grip: grid, forelimb	2
187	403	weak grip: hindlimb hang	0
187	404	abnormal activity level: excited	0
187	404	abnormal activity level: slow	0
187	404	abnormal gait	0
187	404	abnormal landing from drop	0
187	404	abnormal pelvic elevation: high	0
187	404	abnormal pelvic elevation: low	0
187	404	abnormal posture	0
187	404	abnormal tail elevation	0
187	404	ataxia	0
187	404	bladder	0
187	404	blank stare	0
187	404	circling	0
